order_id,type_return,cost_price
114386528,Заказ,659000
114391817,Заказ,1574.4
114391823,Заказ,390.4
114395376,Заказ,740916.4
114395447,Заказ,740916.4
114395448,Заказ,740916.4
114395449,Заказ,740916.4
114405725,Заказ,8127000
114407656,Заказ,54825000
114410860,Заказ,968240
114429256,Заказ,607100
114429262,Заказ,460100
114429263,Заказ,431000
114429264,Заказ,460100
114429265,Заказ,460100
114429313,Заказ,704820
114440510,Заказ,12380920
114503806,Возврат/Закупка,-2
114503855,Возврат/Закупка,-1
114558115,Возврат/Закупка,-52480000
114559475,Заказ,52480000
114587706,Возврат/Закупка,-184000
114587745,Возврат/Закупка,-296000
114588019,Заказ,480000
114610574,Заказ,2422000
114621341,Заказ,4449817.12
114621384,Заказ,3056868.08
114621385,Заказ,3056868.08
114621386,Заказ,3919048
114621388,Заказ,3659082.56
114629916,Заказ,3311960.8
114632533,Заказ,755966.56
114633932,Заказ,681874.92
114633934,Заказ,931424.92
114634976,Заказ,504153.34
114646739,Заказ,1132000
114654701,Заказ,8000
114654741,Заказ,22000
114682940,Заказ,4494988.75
114684934,Возврат/Закупка,-3817047.75
114687452,Заказ,414412824
114693911,Заказ,30000
114694210,Заказ,12456248
114694247,Заказ,9964998.4
114695797,Возврат/Закупка,-7100866.71
114695923,Возврат/Закупка,-75600
114696382,Возврат/Закупка,-568796.6
114696532,Возврат/Закупка,-460769.1
114700876,Заказ,380000
114718256,Возврат/Закупка,-3311960.8
114721357,Заказ,10697283
114722342,Заказ,1
114722654,Заказ,3
114742942,Возврат/Закупка,-33280000
114765468,Заказ,1
114765541,Заказ,1
114803508,Заказ,147000
114803553,Заказ,66000
114803554,Заказ,47000
114804414,Заказ,47000
114804415,Заказ,47000
114804416,Заказ,33000
114804417,Заказ,66000
114804418,Заказ,147000
114804478,Возврат/Закупка,-3780000
114810289,Заказ,156000
114810293,Заказ,14000
114815011,Заказ,433800
114815016,Заказ,1211100
114815234,Заказ,16273.6
114848452,Заказ,1402.98
114868481,Заказ,159000
114870849,Возврат/Закупка,-137400
114870913,Заказ,137400
114871104,Возврат/Закупка,-1229760
114871255,Возврат/Закупка,-319200
114871361,Возврат/Закупка,-421515
114872200,Возврат/Закупка,-619269.9
114873113,Возврат/Закупка,-137400
114873134,Возврат/Закупка,-159000
114873339,Заказ,1874880
114903919,Заказ,549874.92
114904100,Заказ,549874.92
114904101,Заказ,623966.56
114906064,Заказ,2000000
114906589,Заказ,454983.28
114906590,Заказ,592383.28
114906591,Заказ,581983.28
114906844,Заказ,703183.28
114910590,Возврат/Закупка,-185000
114914976,Заказ,114000
114915030,Заказ,28000
114915031,Заказ,14000
114915032,Заказ,14000
114929481,Заказ,39250
114929494,Заказ,39250
114949084,Возврат/Закупка,-2000000
115021919,Возврат/Закупка,-39250
115021926,Заказ,39250
115022019,Возврат/Закупка,-549874.95
115022021,Заказ,549874.92
115022562,Заказ,670886.92
115023725,Заказ,670886.92
115032295,Заказ,4421.93
115045975,Заказ,96553913.53
115049500,Заказ,380888.12
115076607,Заказ,780166.4
115076626,Заказ,780166.4
115080794,Заказ,21575186.65
115081683,Заказ,424002.75
115111855,Заказ,12380.77
115115428,Заказ,8473298
115116705,Заказ,10852800
115120509,Заказ,9300900
115143369,Заказ,533486.92
115154583,Заказ,1527355
115158225,Заказ,5053089.17
115188304,Заказ,52000
115188461,Заказ,122000
115207744,Заказ,45201882.24
115253775,Заказ,335650
115253816,Заказ,198250
115254514,Заказ,60000
115258292,Заказ,108.32
115264518,Заказ,645000
115303508,Заказ,14047299.56
115305277,Заказ,4461910.48
115305690,Заказ,10578198.05
115306667,Заказ,13548618.18
115317080,Заказ,1961633.7
115380770,Заказ,1900000
115390989,Заказ,1487966.44
115479716,Возврат/Закупка,-1245.92
115482067,Заказ,397
115484631,Заказ,9964998.4
115526591,Заказ,40137600
115532142,Заказ,1850000
115568798,Заказ,4080000
115570476,Заказ,12456248
115588901,Заказ,510000
115614461,Возврат/Закупка,-740916.5
115614481,Возврат/Закупка,-740916.5
115614528,Заказ,3700000
115646360,Заказ,329000
115682256,Возврат/Закупка,-52480000
115690367,Возврат/Закупка,-1494750
115693710,Заказ,40601000
115696542,Заказ,211970
115696872,Заказ,440010
115709019,Заказ,1931365.2
115726043,Заказ,400000
115732171,Возврат/Закупка,-3700000
115734388,Заказ,323000
115740019,Заказ,115200
115742732,Возврат/Закупка,-1020000
115743264,Заказ,75138535
115745871,Заказ,1026475.02
115771131,Заказ,1560840
115772207,Возврат/Закупка,-2
115789667,Заказ,52480000
115793351,Заказ,219600
115796011,Заказ,89600
115803004,Заказ,6908000
115803018,Заказ,390.4
115803739,Заказ,78.4
115803928,Заказ,119.06
115804308,Заказ,2419.2
115812988,Заказ,1950000
115813399,Заказ,2584700
115824780,Возврат/Закупка,-120.88
115824969,Возврат/Закупка,-130.82
115825224,Возврат/Закупка,-309.05
115825632,Возврат/Закупка,-130.82
115825782,Возврат/Закупка,-58.73
115825927,Возврат/Закупка,-65.6
115826117,Возврат/Закупка,-101.43
115826256,Возврат/Закупка,-79.41
115826555,Возврат/Закупка,-116.04
115826588,Возврат/Закупка,-58.73
115827034,Возврат/Закупка,-109.72
115835594,Возврат/Закупка,-1080451.08
115835826,Возврат/Закупка,-103200
115869124,Заказ,1675768.64
115870054,Заказ,120000
115874438,Заказ,4787910.4
115944357,Заказ,13200000
115977666,Заказ,160000
115978653,Заказ,253701
115979157,Заказ,7863958.8
115983990,Заказ,531770
115991658,Заказ,11571429
115992274,Заказ,2871985.44
115992466,Заказ,448185
115994476,Возврат/Закупка,-3432090.84
115995141,Заказ,8
115996763,Заказ,9079000
115999638,Заказ,3018000
115999960,Заказ,68
116001070,Заказ,3700000
116001387,Заказ,1850000
116003013,Возврат/Закупка,-2287379.02
116005223,Заказ,350.31
116005453,Заказ,7100000
116005458,Заказ,233.6
116007082,Возврат/Закупка,-8179327.85
116020418,Заказ,2360000
116020754,Возврат/Закупка,-4091354.12
116021396,Возврат/Закупка,-1180710
116022822,Возврат/Закупка,-4002051.66
116023399,Возврат/Закупка,-1180710
116023697,Возврат/Закупка,-712712
116023836,Возврат/Закупка,-231168
116023961,Возврат/Закупка,-348992
116024905,Заказ,602975.3
116024949,Заказ,602975.3
116026988,Возврат/Закупка,-2360000
116027057,Возврат/Закупка,-195105
116040667,Заказ,38362.5
116044322,Заказ,1490233
116051735,Заказ,475526
116051736,Заказ,472250
116054169,Заказ,4065000
116057163,Заказ,650000
116061274,Заказ,275800
116068609,Заказ,3273000
116077618,Заказ,5620077
116106954,Заказ,30957024.24
116107307,Заказ,350000
116109565,Заказ,497877.2
116111471,Заказ,8678290
116115663,Заказ,4151196
116115864,Возврат/Закупка,-160000
116116058,Возврат/Закупка,-975525
116116349,Возврат/Закупка,-1950000
116116446,Возврат/Закупка,-219600
116119338,Возврат/Закупка,-138000
116124107,Заказ,35000
116124110,Заказ,35000
116135643,Заказ,87466365
116145061,Заказ,4693000
116148920,Заказ,1850000
116149373,Заказ,10595191.92
116153506,Возврат/Закупка,-819748.84
116153596,Возврат/Закупка,-941446.96
116153904,Возврат/Закупка,-135700
116162855,Заказ,784000
116163164,Заказ,590000
116163857,Заказ,175000
116164630,Заказ,730000
116164871,Заказ,635000
116166004,Заказ,509000
116167097,Заказ,600001
116168784,Заказ,410000
116169533,Заказ,298000
116169638,Заказ,603186.96
116170946,Заказ,500000
116171882,Заказ,429000
116172416,Заказ,268976
116173521,Возврат/Закупка,-2000000
116173642,Заказ,2000000
116175195,Заказ,2510000
116175242,Возврат/Закупка,-2000000
116175659,Заказ,137000
116175736,Заказ,63000
116212907,Заказ,844214.59
116214754,Заказ,10802000
116221544,Заказ,742187.31
116225864,Заказ,1406000
116239921,Заказ,281600
116240254,Заказ,268800
116252864,Заказ,380000
116284987,Заказ,1127680.91
116285026,Заказ,844480.92
116285414,Заказ,858280.91
116321092,Заказ,3317011.6
116336364,Заказ,2237.48
116338489,Заказ,7142185.6
116338633,Заказ,4490186.4
116338705,Заказ,3023871.2
116339971,Заказ,2498205960
116340102,Заказ,1485419760
116341200,Заказ,416000
116394921,Возврат/Закупка,-70000
116395006,Возврат/Закупка,-889099.8
116395091,Возврат/Закупка,-622812.5
116395277,Возврат/Закупка,-92304
116395778,Заказ,127065.6
116401745,Заказ,1172.8
116404559,Заказ,290800
116404849,Заказ,337200
116408362,Заказ,946829.04
116414590,Заказ,187291.9
116454186,Заказ,1607457
116482665,Заказ,205648.9
116506657,Заказ,358057.15
116506658,Заказ,355562.1
116528397,Заказ,27500
116539164,Заказ,223000
116561636,Заказ,61000
116595146,Заказ,4250524.53
116595998,Заказ,1
116641596,Заказ,135250
116723115,Заказ,134640
116741354,Заказ,600000
116741605,Заказ,600000
116741606,Заказ,600000
116741607,Заказ,600000
116741910,Заказ,1436298.56
116766995,Заказ,919111.73
116766997,Заказ,770925.7
116787026,Заказ,238000
116788053,Заказ,69000
116790719,Возврат/Закупка,-919111.71
116790817,Заказ,919111.71
116800230,Возврат/Закупка,-9216000
116800953,Возврат/Закупка,-52480000
116807569,Заказ,328800
116808720,Заказ,824968.23
116808771,Заказ,734876.58
116822465,Заказ,2300000
116847081,Возврат/Закупка,-2681204.21
116848111,Возврат/Закупка,-1671694.9
116848309,Возврат/Закупка,-934218.75
116848464,Возврат/Закупка,-331317
116849627,Возврат/Закупка,-555000
116850380,Возврат/Закупка,-2007738.08
116850518,Возврат/Закупка,-370000
116850678,Возврат/Закупка,-1170013.87
116850873,Возврат/Закупка,-672637.5
116851198,Возврат/Закупка,-74655
116854219,Заказ,70000
116856381,Возврат/Закупка,-2976586.05
116856465,Возврат/Закупка,-181251
116857340,Возврат/Закупка,-1071237.5
116857592,Возврат/Закупка,-1838509.65
116857717,Возврат/Закупка,-555000
116859206,Возврат/Закупка,-1619051.2
116859301,Возврат/Закупка,-80640
116859433,Возврат/Закупка,-370000
116859714,Возврат/Закупка,-1003037.41
116860542,Возврат/Закупка,-1058781.25
116861268,Возврат/Закупка,-1518940.64
116861388,Возврат/Закупка,-337966.2
116861541,Возврат/Закупка,-835472.24
116862785,Возврат/Закупка,-8954.4
116863627,Возврат/Закупка,-8954.4
116863736,Возврат/Закупка,-83328
116863803,Возврат/Закупка,-324.65
116863896,Возврат/Закупка,-2491.25
116864220,Возврат/Закупка,-3783.9
116865963,Заказ,154046.61
116875055,Заказ,287200
116890814,Заказ,2913850
116894511,Заказ,5659000
116895704,Заказ,2121100
116896258,Заказ,1001300
116896954,Заказ,1546825
116897500,Заказ,2306525
116898014,Заказ,1253900
116899478,Заказ,238000
120259398,Заказ,1306000
120269228,Заказ,360600
120273251,Заказ,57500
120273399,Заказ,160000
120273501,Заказ,276000
120316494,Заказ,8310000
120394339,Заказ,195000
120398144,Заказ,10930839.18
120465971,Заказ,5554433.95
120515107,Заказ,29600198.5
120531412,Заказ,202000
120532860,Заказ,1110200
120534056,Заказ,465069
120543751,Заказ,8246.93
120551725,Заказ,9714745.6
120564611,Заказ,1474278.4
120566294,Заказ,13278000
120587247,Заказ,2
120614819,Заказ,1032875.46
120614918,Заказ,899947.63
120615843,Заказ,893651.53
120622093,Заказ,150000
120622316,Заказ,75000
120622492,Заказ,75000
120627668,Возврат/Закупка,-145000
120629413,Заказ,1024049.09
120629691,Заказ,1024049.09
120675352,Заказ,64000
120682534,Заказ,10080000
120683848,Заказ,1322000
120684258,Заказ,422400
120686533,Возврат/Закупка,-515997.3
120686543,Возврат/Закупка,-515997.3
120696611,Заказ,2051607.54
120703717,Заказ,4081278.85
120705955,Заказ,38000
120759052,Заказ,8184000
120801723,Заказ,1414851.86
120808781,Заказ,4180523.02
120815277,Возврат/Закупка,-1849072.96
120815634,Возврат/Закупка,-493999.63
120815860,Возврат/Закупка,-394260
120816225,Возврат/Закупка,-95870936
120816422,Возврат/Закупка,-8270245.05
120816523,Возврат/Закупка,-407500
120816648,Возврат/Закупка,-217120
120816763,Возврат/Закупка,-23100
120817573,Возврат/Закупка,-4116378.41
120817984,Возврат/Закупка,-1031994.6
120818145,Возврат/Закупка,-70000
120819348,Возврат/Закупка,-378055.6
120820015,Возврат/Закупка,-525483.4
120820215,Возврат/Закупка,-62400
120821585,Возврат/Закупка,-315655.6
120846032,Возврат/Закупка,-589711.2
120855162,Заказ,55000
120889183,Заказ,85686.3
120903771,Заказ,2726400
120911606,Заказ,140000
120911684,Заказ,560000
121202089,Заказ,396800
121218557,Возврат/Закупка,-36
121218911,Заказ,36
121256406,Заказ,145000
121300126,Заказ,1635.2
121300343,Заказ,1633.6
121300583,Заказ,1332000
121308321,Заказ,411.2
121311520,Заказ,631.68
121407762,Заказ,408
121414242,Возврат/Закупка,-246.86
121558990,Заказ,3284166.8
121581119,Заказ,182884.06
121664450,Заказ,5202000
121697081,Заказ,276000
121697082,Заказ,1310000
121746878,Заказ,387142.4
121807222,Заказ,4394306.5
121867576,Возврат/Закупка,-3205.02
121887321,Заказ,364291.2
121967043,Заказ,32000
121969004,Заказ,941000
122016879,Заказ,13380000
122037603,Заказ,66422.5
122073247,Заказ,53443.5
122158907,Возврат/Закупка,-116.04
122184194,Заказ,2554656.28
122184622,Заказ,9010802.29
122192551,Заказ,89841920
122192818,Возврат/Закупка,-2822400
122193002,Возврат/Закупка,-167191
122193098,Возврат/Закупка,-2428686
122193374,Возврат/Закупка,-30000
122194037,Возврат/Закупка,-53922
122206905,Заказ,50000
122209004,Возврат/Закупка,-2
122212234,Возврат/Закупка,-2700000
122223231,Заказ,17534947.5
122223246,Заказ,4202912
122318391,Заказ,3250000
122318811,Заказ,103410936
122341636,Заказ,444161.85
122342543,Заказ,241000
122351913,Заказ,534311.01
122359294,Заказ,362888.12
122403634,Заказ,5424000
122412273,Заказ,3279.08
122412431,Заказ,3337.6
122439288,Возврат/Закупка,-82097
122439724,Возврат/Закупка,-1396494.45
122439817,Возврат/Закупка,-120000
122456150,Заказ,10934079.13
122535987,Заказ,714467.49
122548564,Заказ,904621.45
122585790,Заказ,2942000
122612296,Заказ,48590
122683295,Заказ,399.56
122739519,Заказ,1000
122742864,Заказ,8322378.4
122957013,Заказ,737139
122980354,Заказ,1672000
123000135,Заказ,599.48
123063125,Возврат/Закупка,-180811.54
123063231,Возврат/Закупка,-6838
123063832,Возврат/Закупка,-241579.32
123064475,Заказ,
123064709,Возврат/Закупка,-1528231.15
123066788,Заказ,7722161.66
123181647,Заказ,1150
123215367,Заказ,142240
123218645,Заказ,609698
123241278,Заказ,2590896
123243526,Возврат/Закупка,-142240
123262033,Заказ,450950
123262838,Заказ,5980000
123263040,Заказ,30043650
123266383,Заказ,1170480
123308178,Заказ,487968.96
123308899,Заказ,2360000
123310393,Заказ,27948.22
123359254,Заказ,15000
123363912,Заказ,2520
123375166,Заказ,18894224.72
123375537,Заказ,173000
123564614,Заказ,57482449.6
123603288,Заказ,162940
123639239,Заказ,14245000
123796198,Заказ,15435520.67
123799376,Заказ,7027200
123823071,Заказ,5030678.7
123845123,Возврат/Закупка,-1000
123845154,Возврат/Закупка,-1150
124162227,Заказ,3066587.21
125096866,Заказ,105670369.76
125099656,Заказ,101557413.92
125640994,Заказ,1047258.96
126052026,Заказ,2451403.27
126133911,Заказ,1942500
126203807,Заказ,166000
126218752,Заказ,543210
126263704,Заказ,86300
126364637,Заказ,416
126364652,Заказ,5226000
126367624,Заказ,2378.07
126368167,Заказ,630530.3
126830324,Возврат/Закупка,-54800
126906435,Заказ,1890204.77
126908769,Заказ,7000
126917964,Заказ,3097214
127103416,Возврат/Закупка,-2000000
127134056,Заказ,501107.9
127605429,Заказ,320605
127625849,Возврат/Закупка,-499094.25
127627196,Возврат/Закупка,-1199948.87
127627800,Возврат/Закупка,-400310.4
127628664,Возврат/Закупка,-667184
127630563,Возврат/Закупка,-722000
127631265,Возврат/Закупка,-95055.03
127634368,Возврат/Закупка,-249920
127639700,Возврат/Закупка,-38000
127673773,Заказ,185803.9
127676735,Заказ,12870000
127739115,Заказ,59208531.36
127759029,Заказ,1762331.9
127761230,Заказ,180861.08
127792204,Заказ,4754158.14
127799429,Заказ,5665675.24
127800194,Заказ,141927
127819225,Заказ,2510000
127821199,Заказ,21552849.1
127883568,Заказ,126741243
127884025,Заказ,718071.2
127909537,Заказ,706608
128008294,Заказ,5406000
128110358,Заказ,600000
128117753,Возврат/Закупка,-62656.2
128117914,Возврат/Закупка,-809747.2
128118383,Возврат/Закупка,-1653005.8
128118536,Возврат/Закупка,-125343.9
128119586,Возврат/Закупка,-340000
128119677,Возврат/Закупка,-87360
128119948,Возврат/Закупка,-420094.09
128120990,Заказ,431469
128168888,Возврат/Закупка,-5665675.24
128212934,Заказ,934248
128247272,Заказ,297956.6
128249450,Возврат/Закупка,-1507449.22
128251061,Возврат/Закупка,-1040508.24
128251593,Возврат/Закупка,-1274348
128252182,Возврат/Закупка,-1472844
128253348,Возврат/Закупка,-909700
128265617,Возврат/Закупка,-193424
128268930,Заказ,1012734.99
128269882,Заказ,1675811.05
128271079,Возврат/Закупка,-53796.6
128271297,Возврат/Закупка,-42500
128272747,Заказ,102100
128300793,Заказ,334.4
128302359,Заказ,2429937.25
128447200,Заказ,370000
128547145,Возврат/Закупка,-2000000
128554787,Заказ,7243432.54
128579023,Заказ,1500000
128601150,Заказ,737909.58
128637503,Заказ,2281471.25
129590325,Заказ,31200
129734010,Возврат/Закупка,
129783449,Заказ,9725976.96
129783626,Заказ,17062080
130352724,Заказ,1774174.6
130810051,Возврат/Закупка,-88550
130810827,Заказ,14560
130811315,Возврат/Закупка,-447440
130871350,Заказ,10626253.64
130872045,Заказ,65676
130902622,Заказ,745.6
131138460,Заказ,325537.69
131142636,Заказ,52000
131146330,Заказ,452208.01
131160545,Заказ,233000
131193058,Заказ,78000
131244156,Заказ,282000
131412135,Заказ,21621.04
131431712,Заказ,120000
131491891,Заказ,920847.44
131505568,Возврат/Закупка,-600000
131506321,Возврат/Закупка,-431469
131516439,Возврат/Закупка,-934248
131539456,Заказ,5356000
131546985,Заказ,749195.27
131551388,Заказ,210088575.38
131717378,Заказ,5864965.04
131718464,Заказ,26460
131718860,Заказ,1438073.46
132284940,Заказ,550000
132329320,Заказ,170000
132401105,Заказ,873059.8
132401434,Заказ,632000
132402104,Заказ,33376
132403199,Заказ,780000
132403317,Заказ,2462695.15
132407469,Заказ,15015570.52
132408879,Заказ,31200
132410071,Заказ,5000
132410866,Заказ,386070.52
132411153,Заказ,1563536.83
132416318,Заказ,1368094.73
132417137,Заказ,41600
132448110,Заказ,2508840
132450375,Заказ,280000
132451163,Заказ,170000
132458758,Заказ,32952920
132843026,Заказ,50000
132875251,Заказ,66125
133054090,Возврат/Закупка,-886773.22
133419533,Заказ,614339.2
133437035,Заказ,179000
133441475,Заказ,1430000
133451554,Заказ,1252000
133460232,Заказ,863000
133462095,Заказ,1052000
133572680,Заказ,1544887.81
133621343,Заказ,600180
133630474,Заказ,77802120
134207704,Возврат/Закупка,-3296187.7
134210534,Возврат/Закупка,-119942
134212624,Возврат/Закупка,-912654.69
134214147,Возврат/Закупка,-44541.5
134214997,Возврат/Закупка,-13125
134222221,Заказ,3665020.12
134232411,Заказ,38766000
134236378,Заказ,1487517.4
134297623,Заказ,78400000
134303358,Заказ,12350000
134723251,Заказ,130966
134830802,Заказ,11986780
134944661,Заказ,450769.3
134959395,Заказ,748846
135415702,Заказ,3368.4
135416269,Заказ,3194.8
135416793,Возврат/Закупка,-1920016
135418236,Возврат/Закупка,-467087.4
135456193,Заказ,37089435.08
136392622,Заказ,63082799.81
136406877,Заказ,32544640.8
136438444,Заказ,6714716.88
136439667,Заказ,5688417.02
136444643,Заказ,167414670
136469485,Заказ,1733000
136471403,Заказ,17406787.45
136471950,Заказ,15000
136473030,Заказ,5216000
136473447,Заказ,76315521
136557373,Заказ,31104406.6
136586525,Заказ,426.72
136592121,Заказ,304212.8
136623127,Заказ,6737419.53
136626653,Заказ,155604240
136818910,Заказ,54714755.18
136828470,Заказ,33759540
136839792,Заказ,833371.2
136848031,Заказ,627000
136885845,Заказ,2692000
136892221,Заказ,2682818.56
136918541,Заказ,2666.27
136928670,Заказ,169000
136932329,Возврат/Закупка,-718071.2
136932352,Возврат/Закупка,-370000
137221678,Заказ,31000
137221903,Заказ,79000
137309662,Заказ,396825.54
137357344,Заказ,961836
137393596,Заказ,43628437.8
137450037,Заказ,90000
137458301,Заказ,19315758.08
137473037,Заказ,294812.5
137478648,Заказ,182145600
137478784,Заказ,5714818.37
137495534,Заказ,48800
138713034,Возврат/Закупка,-468628.2
138715002,Возврат/Закупка,-194100
138751861,Заказ,64000
138753400,Заказ,563000
138870661,Заказ,30578676.7
138949563,Заказ,7784400
139437272,Заказ,5370000
139454237,Заказ,75000
139456314,Заказ,5138616
139509856,Заказ,4857216
139825461,Заказ,240000
139841861,Заказ,9710400
139844219,Заказ,1615500
139844553,Заказ,64980000
139856116,Заказ,1651.2
140098445,Заказ,407730.93
140336572,Возврат/Закупка,-28470935
140337093,Возврат/Закупка,-143000
140360435,Заказ,4640751.97
140393601,Заказ,9437620.01
140394802,Заказ,38363690.4
140396897,Заказ,39375504
140463554,Заказ,3900000
140469578,Заказ,469540.98
140472794,Заказ,82500
140472906,Заказ,112000
140476438,Заказ,9695000
140500619,Заказ,4303421.3
140668852,Заказ,400000
140669811,Заказ,3217500
140715102,Заказ,9653930.32
140953950,Возврат/Закупка,-325962.9
140971713,Заказ,1513610
141027565,Заказ,131000
141028191,Заказ,210000
141073945,Заказ,2367245.2
141079769,Заказ,2207800
141494944,Возврат/Закупка,-14446037
141497447,Возврат/Закупка,-243651.12
141500301,Возврат/Закупка,-3965192
141502918,Заказ,8322878.78
141809818,Заказ,200000
141831539,Заказ,13595075.31
141873648,Заказ,50300432
141892794,Заказ,37847500
141902596,Заказ,10360000
141905221,Заказ,47094566.4
142161723,Возврат/Закупка,-35082
142177971,Заказ,35000
142399397,Заказ,2711516
142414212,Заказ,98000
142691108,Заказ,130000
143105949,Заказ,980535.55
143125928,Заказ,23130406.4
143131838,Заказ,739280
143166506,Заказ,88684825.6
143166931,Заказ,20011565.2
143193209,Заказ,250000
143193282,Заказ,584000
143193362,Заказ,32175360
143243384,Заказ,9443313.9
143333108,Заказ,277788
143355548,Заказ,2299476.5
143485042,Заказ,1410000
143573318,Заказ,190000
143578796,Заказ,5350000
143620971,Заказ,121133740
143648983,Заказ,46207111.58
143651861,Заказ,101491198
143755192,Заказ,1822000
143798977,Заказ,98423786.6
143799505,Заказ,215187874
143819433,Возврат/Закупка,-33759540
143944269,Заказ,515000
143964272,Заказ,19500000
143967744,Заказ,29690753.56
144006925,Заказ,3932548.89
144031825,Заказ,31355461.9
144032381,Заказ,6279000
144121022,Заказ,42835024.99
144183778,Возврат/Закупка,-44360000
144185191,Заказ,67519080
144434164,Заказ,1057470
144434485,Заказ,46.67
144436245,Заказ,26051610
144440416,Заказ,970000
144445343,Заказ,8519294
144467806,Заказ,4423030.83
144468201,Заказ,1650000000
144496399,Заказ,320621.95
144498049,Заказ,619295.04
144502941,Возврат/Закупка,-1583916
144503592,Возврат/Закупка,-776867.88
144504005,Возврат/Закупка,-501492
144504343,Возврат/Закупка,-1474576
144504743,Возврат/Закупка,-244921
144551940,Заказ,7368668.75
144586265,Заказ,22926755.4
144586711,Заказ,974451.02
144588350,Возврат/Закупка,-675
144594958,Заказ,11029000
144634474,Возврат/Закупка,-1141231.6
144669146,Заказ,2510000
144669331,Заказ,5015988.79
144670549,Заказ,2427055.8
144762215,Заказ,240000
144767188,Заказ,1191500
144769207,Заказ,630000
144770462,Заказ,145000
144770502,Заказ,149000
144772978,Заказ,210000
144779717,Заказ,33765980.2
144780454,Заказ,523000
144786302,Заказ,769500
144793567,Заказ,395000
144794272,Заказ,1517500
144808122,Заказ,8204779.67
144811117,Заказ,100000
144861274,Заказ,54545400
144876145,Заказ,200000
144968693,Заказ,185730196
144973190,Заказ,5454000
145034879,Заказ,28105350
145035198,Заказ,11050000
145037955,Заказ,3804507.2
145065049,Возврат/Закупка,-6120000
145065219,Заказ,15525000
145069917,Возврат/Закупка,-91500
145070557,Возврат/Закупка,-2666247.64
145070743,Возврат/Закупка,-528937.5
145074083,Заказ,1010000
145075390,Заказ,6249900
145094512,Заказ,2588.88
145094672,Заказ,1244.6
145094892,Заказ,2219
145111491,Заказ,2177332.8
145121700,Заказ,279957000
145122344,Возврат/Закупка,-1944877.53
145122542,Возврат/Закупка,-299697.28
145134245,Заказ,780000
145137737,Заказ,286000
145300483,Возврат/Закупка,-84500
145300704,Возврат/Закупка,-55800
145357093,Возврат/Закупка,-54507.2
145363730,Заказ,150000
145691565,Заказ,18401928.43
145719291,Заказ,650694.24
145729477,Заказ,111000
145732065,Заказ,949182.58
145733546,Заказ,417741.8
145769302,Заказ,532000
145770630,Заказ,141100
145991538,Заказ,762009.2
145999915,Возврат/Закупка,-1141347.34
146000101,Возврат/Закупка,-54000
146009268,Заказ,12000
146031039,Заказ,38001
146031345,Заказ,191366980
146031575,Заказ,191366980
146116867,Заказ,184000
146124081,Заказ,6938289
146156015,Заказ,1740066
146181563,Заказ,18200000
146202662,Заказ,10194125
146287572,Заказ,24399300
146287686,Заказ,96000
146287871,Заказ,238000
146288445,Возврат/Закупка,-33280000
146288709,Возврат/Закупка,-6120000
146326262,Возврат/Закупка,-716394.18
146326453,Возврат/Закупка,-118686.04
146327223,Возврат/Закупка,-407730.2
146327307,Возврат/Закупка,-780000
146327434,Возврат/Закупка,-171000
146327550,Возврат/Закупка,-889159.41
146327609,Возврат/Закупка,-308834.4
146327655,Возврат/Закупка,-9369600
146327782,Возврат/Закупка,-35000
146355488,Заказ,670757.16
146360883,Заказ,138000
146361190,Заказ,332716.8
146403198,Заказ,1350000
146735982,Заказ,793863.73
146736352,Заказ,1072163.73
146769459,Заказ,184740
146773069,Заказ,1445052
146783340,Заказ,1348122.01
146793406,Заказ,108000
146793508,Заказ,42000
146794845,Заказ,4250525
147737461,Заказ,17019242
147738350,Заказ,62400
147738471,Возврат/Закупка,-96723.2
147769293,Заказ,1542615.2
147781839,Заказ,639675
147858503,Заказ,1652644
147881931,Заказ,20071983.72
147882856,Заказ,1722344.56
147901850,Заказ,442226.1
147903548,Заказ,545622
147973456,Заказ,115000450
147973876,Заказ,475800
147991173,Заказ,39178944
147992046,Заказ,47822846
148328313,Заказ,919024.8
149269443,Заказ,235424
149804852,Заказ,4810040
149805836,Заказ,1334171.7
149811118,Заказ,127260
149869857,Заказ,9691500
150422130,Заказ,51181983.05
150422318,Заказ,20841721.56
150423834,Заказ,166770
150618909,Заказ,8442260.4
152746770,Возврат/Закупка,-528000000
152748545,Возврат/Закупка,-67519080
152751666,Возврат/Закупка,-8439885
152760856,Заказ,6750000
152893505,Заказ,63394338
152897248,Заказ,3350000
152944653,Заказ,77000000
152988766,Заказ,25818240
153002706,Заказ,100000
153022435,Заказ,603958965
153532070,Заказ,189333.3
153619026,Заказ,93440
154558492,Заказ,4950384.18
154575286,Заказ,1364860
154612319,Заказ,2150400
155181663,Возврат/Закупка,-189333.3
155187797,Заказ,189333.3
159372984,Заказ,4693505.03
160748351,Заказ,10417367
160806966,Заказ,13285587.15
160886630,Заказ,30000
160895274,Заказ,300000
160965231,Заказ,436800
160979326,Возврат/Закупка,-16980006.5
160979408,Возврат/Закупка,-32175360
160980090,Возврат/Закупка,-15525000
160989276,Заказ,652000
160991849,Заказ,16087680
161101302,Возврат/Закупка,-185536
161120243,Заказ,73449600
161133429,Заказ,27210400
162251340,Заказ,18481413.1
162448730,Заказ,1389443.63
162497802,Заказ,2640000
162512431,Заказ,1032000
162541634,Возврат/Закупка,-5452437.7
162541712,Возврат/Закупка,
162541774,Возврат/Закупка,-52540
